age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
53,7,1,4,0,1,0,1,0,1,539,2,999,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
29,5,2,6,0,0,0,1,3,1,160,2,999,0,0,-2.9,92.963,-40.8,1.286,5076.2,1
35,5,1,6,0,0,1,1,1,4,262,3,999,1,1,-1.8,93.749,-34.6,0.663,5008.7,1
43,5,0,6,0,1,0,1,8,4,741,4,999,2,1,-1.1,94.767,-50.8,1.04,4963.6,1
44,5,1,6,0,1,0,1,6,3,331,1,999,0,0,-3.4,92.379,-29.8,0.809,5017.5,1
28,5,2,4,0,0,0,1,0,4,347,2,999,0,0,-1.8,92.843,-50.0,1.531,5099.1,1
39,5,1,6,0,0,0,1,3,0,459,1,999,1,1,-2.9,92.963,-40.8,1.215,5076.2,1
56,8,1,3,0,0,1,1,8,2,680,2,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,1
33,5,1,6,0,0,0,1,6,0,369,3,999,0,0,-1.1,94.199,-37.5,0.882,4963.6,1
32,2,1,4,0,0,0,1,1,3,567,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
52,9,0,4,0,0,0,0,3,1,676,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
66,1,1,1,2,1,0,1,5,1,142,2,999,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
43,5,1,4,0,0,1,1,4,0,551,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
59,9,1,1,2,0,0,1,3,2,340,1,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,1
48,5,1,6,0,1,0,1,3,2,447,2,4,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
32,4,2,4,0,1,1,1,5,2,253,1,4,2,2,-2.9,92.201,-31.4,0.884,5076.2,1
47,9,1,3,0,2,2,1,3,1,380,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,1
23,4,1,4,0,0,0,1,4,2,650,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
66,1,3,3,0,1,0,1,5,2,810,3,999,2,1,-2.9,92.201,-31.4,0.879,5076.2,1
33,7,1,5,0,1,0,0,7,2,171,1,999,0,0,-0.1,93.798,-40.4,4.827,5195.8,1
26,2,2,3,0,1,0,1,0,0,294,3,999,0,0,-1.8,92.843,-50.0,1.811,5099.1,1
30,5,1,4,2,1,1,1,5,3,1151,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
50,4,1,4,0,1,0,1,5,2,737,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
32,5,1,6,0,0,0,0,3,2,525,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1
61,1,1,4,0,1,0,1,6,2,117,1,3,1,2,-3.4,92.379,-29.8,0.753,5017.5,1
71,1,2,7,0,1,0,1,1,4,188,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
30,5,2,6,0,0,0,1,8,1,266,2,999,2,1,-3.4,92.649,-30.1,0.715,5017.5,1
37,5,2,6,0,1,0,1,7,3,447,3,999,0,0,-3.4,92.431,-26.9,0.754,5017.5,1
39,5,0,6,0,1,1,1,4,0,398,10,999,1,1,-1.7,94.215,-40.3,0.827,4991.6,1
46,5,1,6,2,0,0,1,5,0,1141,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
36,8,2,6,0,0,0,1,2,1,612,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
44,5,2,6,0,1,0,1,2,4,211,4,3,1,2,-1.8,93.876,-40.0,0.682,5008.7,1
37,5,1,6,0,1,0,1,4,4,1005,5,4,2,2,-1.7,94.215,-40.3,0.896,4991.6,1
27,2,2,3,0,1,1,1,3,1,107,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
18,2,2,3,0,0,0,1,9,3,412,2,999,0,0,-3.0,92.713,-33.0,0.712,5023.5,1
31,5,1,6,0,0,0,1,5,1,317,2,999,1,1,-1.7,94.027,-38.3,0.904,4991.6,1
31,7,1,3,0,0,1,1,4,3,1319,5,999,0,0,1.4,93.918,-42.7,4.958,5228.1,1
61,8,1,6,2,1,0,1,5,1,651,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,1
37,10,1,6,0,0,0,0,3,0,1323,9,999,0,0,1.4,94.465,-41.8,4.96,5228.1,1
55,5,1,5,2,1,1,0,8,1,514,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,1
38,10,1,3,0,1,0,0,2,1,1000,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
45,10,1,7,0,1,0,1,1,1,379,3,7,1,2,-1.8,93.749,-34.6,0.642,5008.7,1
35,8,1,4,0,1,0,1,8,3,566,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
80,1,1,4,0,0,0,0,5,0,199,1,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
46,5,0,4,0,2,2,1,4,1,297,1,999,0,0,-2.9,92.469,-33.6,1.044,5076.2,1
40,0,1,5,0,0,1,0,6,4,91,1,999,0,0,-3.4,92.379,-29.8,0.773,5017.5,1
44,10,2,6,2,1,0,0,2,0,745,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
62,1,1,7,0,0,0,1,5,4,172,4,999,0,0,-2.9,92.201,-31.4,0.869,5076.2,1
38,7,2,5,0,1,0,1,2,3,855,2,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,1
54,9,1,3,0,0,0,1,3,4,258,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,1
45,9,1,2,2,0,0,0,2,1,858,6,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
34,5,1,6,0,1,1,1,1,3,177,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
55,10,0,6,0,1,0,1,6,3,1440,1,999,1,1,-1.1,94.199,-37.5,0.884,4963.6,1
44,5,1,6,0,1,0,0,7,2,749,1,999,0,0,-3.4,92.431,-26.9,0.735,5017.5,1
48,7,1,5,0,1,0,0,4,1,616,11,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
27,10,2,5,0,1,0,1,8,1,325,1,3,1,2,-3.4,92.649,-30.1,0.716,5017.5,1
34,7,2,5,0,1,0,1,0,4,266,1,999,0,0,-1.8,92.843,-50.0,1.726,5099.1,1
41,9,1,3,2,1,0,0,3,3,512,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
70,5,1,1,0,0,0,1,6,1,1962,1,999,2,1,-3.4,92.379,-29.8,0.77,5017.5,1
28,5,2,6,0,1,0,1,0,3,257,4,999,2,1,-1.8,93.369,-34.8,0.65,5008.7,1
29,5,2,6,0,0,0,1,3,0,114,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
45,9,1,4,0,1,1,1,8,0,449,2,5,3,2,-1.1,94.767,-50.8,1.05,4963.6,1
31,5,2,6,0,1,0,0,0,1,295,1,3,2,2,-1.8,93.369,-34.8,0.646,5008.7,1
30,9,1,4,2,1,0,1,4,0,1153,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
71,1,2,6,0,1,0,1,5,3,217,1,6,2,1,-2.9,92.201,-31.4,0.851,5076.2,1
59,9,1,1,0,1,0,1,0,0,124,2,999,0,0,-1.8,93.369,-34.8,0.652,5008.7,1
35,0,1,5,0,1,0,1,9,0,315,1,6,1,2,-3.0,92.713,-33.0,0.706,5023.5,1
42,5,2,6,0,1,1,0,2,2,938,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,1
58,0,1,6,0,1,0,1,8,3,344,2,999,0,0,-1.1,94.767,-50.8,1.041,4963.6,1
34,5,2,6,0,0,0,1,8,3,169,1,7,2,2,-3.4,92.649,-30.1,0.714,5017.5,1
41,8,0,7,0,0,0,1,2,4,536,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
54,9,1,3,0,0,0,1,2,3,532,2,6,2,2,-1.8,92.893,-46.2,1.266,5099.1,1
34,5,2,6,0,1,0,1,1,1,461,1,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
37,7,1,6,0,1,0,1,2,3,246,1,2,4,2,-1.8,93.876,-40.0,0.677,5008.7,1
56,7,1,1,0,0,0,1,2,2,776,3,3,1,2,-1.8,92.893,-46.2,1.27,5099.1,1
38,9,1,3,0,0,0,1,4,4,610,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
24,5,1,3,0,1,0,1,2,2,302,1,10,1,2,-1.8,92.893,-46.2,1.281,5099.1,1
71,1,1,4,0,0,0,1,6,0,363,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
29,7,2,4,0,0,1,1,2,1,185,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
22,2,2,4,0,0,0,1,7,4,154,2,999,1,1,-3.4,92.431,-26.9,0.739,5017.5,1
46,7,1,5,0,0,1,1,1,1,189,1,5,2,2,-1.8,93.749,-34.6,0.638,5008.7,1
31,5,1,6,0,1,0,1,0,1,170,3,999,0,0,-1.8,92.843,-50.0,1.556,5099.1,1
33,7,2,5,0,1,0,1,6,4,395,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
50,7,1,4,0,1,0,0,2,3,756,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,1
38,4,2,3,0,0,1,1,2,1,515,1,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,1
32,9,1,1,2,0,1,0,4,2,990,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
35,7,1,5,0,0,0,1,1,3,337,2,5,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
28,7,2,5,0,1,0,1,3,2,209,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
39,5,1,6,0,0,0,0,4,0,733,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
43,5,1,6,0,0,0,0,3,4,1023,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
38,7,0,4,0,0,0,0,1,4,320,3,6,1,2,-1.8,93.075,-47.1,1.405,5099.1,1
43,9,1,1,0,0,1,1,2,3,722,2,11,1,2,-1.8,92.893,-46.2,1.266,5099.1,1
57,5,1,7,0,1,0,1,9,2,391,2,999,0,0,-3.0,92.713,-33.0,0.706,5023.5,1
39,6,1,3,0,1,0,1,2,4,744,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
29,7,2,5,0,0,0,1,0,1,299,2,999,0,0,-1.8,92.843,-50.0,1.614,5099.1,1
32,7,2,6,0,0,0,1,5,1,432,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
35,7,1,5,0,1,0,1,5,4,225,1,999,0,0,-2.9,92.201,-31.4,0.869,5076.2,1
30,5,1,6,0,1,0,0,2,3,911,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,1
23,10,2,6,0,0,0,1,4,3,1584,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,1
49,5,1,4,0,1,0,1,2,1,668,1,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,1
61,1,1,5,0,0,0,1,5,1,219,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,1
26,5,2,4,0,1,0,1,4,4,251,1,999,1,1,-1.7,94.215,-40.3,0.885,4991.6,1
31,7,2,6,0,1,0,1,1,3,701,1,5,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
36,5,2,3,0,1,0,1,2,1,458,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
50,9,1,3,0,1,0,1,1,0,567,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
37,10,1,6,0,1,0,1,4,4,292,1,6,1,2,-1.7,94.215,-40.3,0.896,4991.6,1
57,10,1,6,0,1,1,1,8,1,609,2,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,1
44,5,0,4,0,1,0,0,7,1,294,1,999,0,0,-0.1,93.798,-40.4,4.968,5195.8,1
46,7,0,6,0,1,0,1,8,4,796,5,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,1
43,7,1,4,0,1,0,1,5,2,1363,1,999,0,0,-1.7,94.027,-38.3,0.903,4991.6,1
43,5,1,4,0,1,0,1,5,1,291,2,3,2,2,-2.9,92.201,-31.4,0.838,5076.2,1
50,5,0,4,0,0,0,1,5,1,664,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
37,6,1,5,0,0,0,1,3,2,321,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
50,5,1,6,0,1,0,1,9,1,410,3,999,0,0,-3.0,92.713,-33.0,0.708,5023.5,1
52,5,1,6,0,1,0,1,5,0,179,3,4,2,2,-2.9,92.201,-31.4,0.884,5076.2,1
42,10,1,6,0,1,0,1,7,0,355,1,999,1,1,-3.4,92.431,-26.9,0.731,5017.5,1
64,5,1,4,0,1,0,1,7,4,130,1,999,1,1,-3.4,92.431,-26.9,0.73,5017.5,1
36,10,2,6,0,1,0,1,3,2,300,2,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
32,9,1,3,2,0,0,1,2,1,548,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
37,9,1,4,0,0,0,0,2,4,1236,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
32,4,2,2,0,0,1,0,2,1,1205,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
46,3,1,4,0,1,0,1,5,4,358,1,999,0,0,-2.9,92.201,-31.4,0.881,5076.2,1
24,5,2,6,0,0,0,1,6,1,106,1,3,1,2,-3.4,92.379,-29.8,0.77,5017.5,1
30,10,1,6,0,1,0,1,7,1,1226,2,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,1
57,3,1,1,0,0,0,1,1,2,224,2,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,1
37,5,1,6,0,0,0,0,3,2,867,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1
39,4,1,7,2,1,1,1,4,2,1201,6,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
48,8,1,6,0,1,0,1,2,4,316,2,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
37,5,1,6,2,0,0,1,5,2,739,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1
39,7,1,6,0,0,1,1,8,1,1437,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,1
34,5,1,6,0,0,0,1,7,4,281,1,999,2,1,-3.4,92.431,-26.9,0.73,5017.5,1
33,5,2,6,0,1,0,1,7,0,400,1,5,2,2,-1.1,94.601,-49.5,1.032,4963.6,1
39,9,1,3,0,0,0,0,7,4,270,1,999,0,0,-0.1,93.798,-40.4,5.045,5195.8,1
60,10,2,6,0,1,1,1,0,2,194,1,999,0,0,-1.8,92.843,-50.0,1.602,5099.1,1
25,4,2,7,0,1,0,1,4,1,598,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
26,5,2,6,0,0,1,1,3,3,224,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
52,9,1,1,0,0,0,1,2,2,667,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
21,2,2,4,0,1,0,1,2,1,226,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
20,2,2,4,0,1,0,1,4,2,349,1,999,0,0,-2.9,92.469,-33.6,1.029,5076.2,1
33,8,2,6,0,0,0,1,2,0,637,4,999,1,1,-1.8,92.893,-46.2,1.244,5099.1,1
21,2,2,4,0,0,0,1,3,3,400,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
36,10,1,6,0,0,0,1,0,3,709,2,999,0,0,-1.8,92.843,-50.0,1.538,5099.1,1
31,0,1,6,0,1,0,1,5,2,763,9,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
42,4,0,4,0,1,1,1,2,3,874,1,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,1
39,0,2,6,0,1,0,1,9,0,387,1,6,2,2,-3.0,92.713,-33.0,0.706,5023.5,1
52,7,1,3,0,0,0,1,0,2,272,3,999,0,0,-1.8,93.369,-34.8,0.644,5008.7,1
63,1,1,7,0,1,0,0,1,2,236,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1
48,4,1,4,0,1,0,1,5,2,703,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
33,7,0,5,0,0,0,0,2,0,1218,3,999,0,0,1.1,93.994,-36.4,4.858,5191.0,1
68,1,1,5,0,0,1,1,2,3,420,1,999,1,1,-1.8,93.876,-40.0,0.692,5008.7,1
51,6,2,3,0,1,0,1,8,3,104,1,999,0,0,-3.4,92.649,-30.1,0.714,5017.5,1
30,9,1,4,0,0,0,1,0,1,658,1,999,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
57,5,0,4,0,0,0,1,6,1,473,1,3,5,2,-1.1,94.199,-37.5,0.877,4963.6,1
38,5,2,4,0,1,1,1,1,3,449,1,13,1,2,-1.8,93.749,-34.6,0.659,5008.7,1
50,5,1,4,0,0,0,1,4,2,140,3,999,0,0,-2.9,92.469,-33.6,1.085,5076.2,1
37,4,2,4,0,1,0,1,1,2,165,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
73,1,1,7,0,1,0,0,0,0,659,1,999,0,0,-1.8,93.369,-34.8,0.652,5008.7,1
45,8,1,6,0,1,1,0,2,4,515,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1
32,5,2,6,0,0,0,1,5,1,1613,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
31,7,2,6,0,1,0,0,1,1,847,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
37,7,1,5,0,0,0,1,1,3,277,1,18,1,2,-1.8,93.749,-34.6,0.659,5008.7,1
30,6,2,6,0,1,0,0,3,1,2621,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
56,4,0,4,0,0,0,0,2,0,640,7,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
29,3,2,6,0,0,1,0,8,0,201,1,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,1
31,5,1,4,0,1,0,1,2,2,476,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
60,1,1,4,0,1,0,1,5,1,443,2,999,2,1,-1.7,94.027,-38.3,0.886,4991.6,1
24,2,2,4,0,1,0,1,2,1,153,2,6,2,2,-1.8,93.876,-40.0,0.668,5008.7,1
55,5,0,6,0,0,0,1,1,3,260,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
32,5,1,4,0,0,0,0,7,1,101,1,999,0,0,-0.1,93.798,-40.4,4.968,5195.8,1
35,5,2,6,2,0,0,1,4,3,863,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
79,1,1,1,0,0,1,1,8,1,301,2,3,1,2,-3.4,92.649,-30.1,0.715,5017.5,1
27,5,2,6,0,0,0,1,5,2,1336,2,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,1
32,9,2,4,0,0,0,1,3,0,247,1,2,2,2,-1.7,94.055,-39.8,0.754,4991.6,1
38,6,1,5,0,0,0,1,8,1,1788,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,1
24,5,2,6,0,1,0,1,5,3,158,1,999,0,0,-2.9,92.201,-31.4,0.851,5076.2,1
36,5,1,6,0,0,0,1,3,0,174,1,3,1,2,-2.9,92.963,-40.8,1.266,5076.2,1
87,1,0,1,0,0,0,1,5,4,273,1,999,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
45,3,1,5,2,1,0,0,2,1,1597,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
35,7,1,5,0,1,1,1,5,0,882,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1
24,0,1,4,0,1,0,1,8,0,98,1,999,1,1,-3.4,92.649,-30.1,0.715,5017.5,1
22,2,2,5,0,0,0,1,8,0,113,3,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,1
29,7,2,6,0,1,0,1,3,2,165,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
42,9,1,3,0,0,1,1,4,3,880,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
32,4,1,4,0,1,0,0,2,2,628,2,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,1
40,10,2,6,0,0,0,1,8,3,549,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
53,9,1,1,2,0,0,1,5,4,523,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
33,7,1,5,0,1,0,1,5,1,940,10,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
66,1,1,1,0,0,1,1,3,2,319,2,999,0,0,-1.7,94.055,-39.8,0.767,4991.6,1
64,1,1,7,0,0,0,1,5,4,252,4,999,0,0,-2.9,92.201,-31.4,0.849,5076.2,1
35,7,1,6,0,1,1,0,2,4,231,2,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
35,9,1,5,0,1,1,0,2,4,710,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,1
23,2,2,4,0,0,0,0,0,4,290,1,3,1,2,-1.8,93.369,-34.8,0.649,5008.7,1
38,9,1,1,2,0,0,1,4,1,690,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
43,9,1,4,0,0,0,1,1,4,997,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
30,7,1,5,0,1,0,1,0,1,368,1,999,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
37,5,1,4,0,0,0,1,3,2,671,3,999,0,0,-1.7,94.055,-39.8,0.739,4991.6,1
28,4,2,4,0,0,0,1,2,2,649,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
36,10,1,6,0,0,0,1,3,1,867,1,3,2,2,-1.7,94.055,-39.8,0.737,4991.6,1
44,7,2,4,2,0,0,1,2,2,394,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
33,7,2,6,0,1,0,1,6,3,463,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
27,7,2,6,0,1,0,1,7,2,184,1,999,1,1,-1.1,94.601,-49.5,1.043,4963.6,1
48,10,1,4,0,0,0,1,4,1,705,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
65,1,1,1,0,0,0,1,7,2,882,1,999,0,0,-1.1,94.601,-49.5,1.043,4963.6,1
31,10,2,6,0,1,0,1,8,2,424,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
36,7,2,5,0,1,0,1,8,1,1132,1,999,1,1,-0.1,93.2,-42.0,4.153,5195.8,1
31,5,0,6,0,0,0,1,0,0,248,4,999,0,0,-1.8,92.843,-50.0,1.56,5099.1,1
29,2,2,5,0,0,0,1,8,3,227,3,3,2,2,-3.4,92.649,-30.1,0.714,5017.5,1
30,0,2,3,0,0,0,1,1,2,142,4,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1
50,9,1,1,0,0,0,1,4,0,1130,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
56,5,1,3,0,1,0,1,5,2,73,1,4,1,2,-2.9,92.201,-31.4,0.879,5076.2,1
33,4,1,5,0,0,0,1,4,2,782,7,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
59,4,1,6,0,1,0,1,7,0,383,2,999,2,1,-1.1,94.601,-49.5,0.977,4963.6,1
36,5,1,6,0,0,0,1,7,2,135,1,999,0,0,-3.4,92.431,-26.9,0.735,5017.5,1
28,2,2,3,2,1,1,0,2,2,732,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
38,0,2,4,0,1,0,1,9,4,170,4,6,1,2,-3.0,92.713,-33.0,0.71,5023.5,1
30,10,1,6,0,0,0,1,0,0,116,1,999,0,0,-1.8,92.843,-50.0,1.811,5099.1,1
23,2,2,5,0,0,0,1,6,2,213,2,15,1,2,-1.1,94.199,-37.5,0.876,4963.6,1
41,5,2,6,0,1,0,1,3,0,95,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
59,5,0,6,0,1,0,1,2,4,899,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
46,10,1,2,0,0,0,1,2,0,966,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,1
48,7,1,4,0,1,0,1,5,0,711,1,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
35,10,0,6,0,0,0,1,5,0,472,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
79,1,1,1,0,1,0,1,8,1,594,1,3,1,2,-3.4,92.649,-30.1,0.715,5017.5,1
33,10,1,1,0,1,1,0,2,1,568,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
51,9,1,3,2,0,0,1,2,4,956,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
58,10,2,6,0,1,0,1,2,4,685,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,1
29,5,1,6,0,0,1,1,3,1,347,3,5,1,2,-1.7,94.055,-39.8,0.702,4991.6,1
35,9,2,5,0,1,0,1,3,0,264,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
23,2,2,4,0,1,0,0,3,0,434,1,9,1,2,-1.7,94.055,-39.8,0.72,4991.6,1
26,5,2,4,0,0,0,1,3,1,479,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
28,5,2,4,0,0,0,1,7,2,1246,2,999,0,0,-1.1,94.601,-49.5,0.959,4963.6,1
57,9,1,4,2,0,0,1,4,4,558,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1
33,4,1,4,0,1,0,1,2,2,1512,1,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1
36,9,2,2,0,0,0,1,8,1,238,1,999,0,0,-1.1,94.767,-50.8,1.046,4963.6,1
38,9,1,2,2,0,0,1,4,3,500,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
61,7,0,5,0,1,0,1,2,0,268,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
68,1,0,4,0,1,1,1,7,0,567,1,3,1,2,-1.1,94.601,-49.5,1.0,4963.6,1
33,5,2,4,0,0,0,1,1,3,380,3,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
27,5,2,6,0,1,0,1,5,2,398,4,999,1,1,-2.9,92.201,-31.4,0.879,5076.2,1
33,1,1,4,0,1,0,1,2,1,762,3,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,1
45,7,0,6,2,0,0,1,2,4,776,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,1
56,1,1,1,0,1,0,1,8,4,481,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
59,0,1,3,0,1,0,1,0,0,254,2,999,0,0,-1.8,93.369,-34.8,0.639,5008.7,1
56,5,2,6,0,1,0,1,0,2,175,1,999,1,1,-1.8,93.369,-34.8,0.634,5008.7,1
36,5,2,3,0,1,1,0,1,2,173,1,999,0,0,-1.8,93.749,-34.6,0.644,5008.7,1
57,1,1,1,0,1,1,1,3,1,162,3,999,0,0,-2.9,92.963,-40.8,1.252,5076.2,1
38,7,1,5,0,0,1,1,0,3,137,1,999,0,0,-1.8,92.843,-50.0,1.757,5099.1,1
56,8,1,6,0,0,1,0,2,2,1697,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,1
45,5,0,6,0,0,0,1,2,0,507,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
52,1,1,1,0,0,0,0,3,2,633,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1
39,7,0,6,0,0,1,0,7,0,2016,1,999,0,0,-0.1,93.798,-40.4,5.0,5195.8,1
46,5,0,4,0,1,0,1,3,0,372,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
31,9,2,4,0,1,1,1,4,2,870,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
